Afrika	非洲
Kategorija:Mietu fl-1999	Category:1999年逝世
Kategorija:2012	Category:2012年
Kategorija:Sportivi Sud-Koreani	Category:韓國運動員
Kategorija:Imprendituri Amerikani	Category:美国企业家
Kategorija:Inventuri Brittaniċi	Category:英国发明家
Kategorija:Futbolers Torok	Category:土耳其足球運動員
Kategorija:Futbolers Montenegrini	Category:黑山足球運動員
Kategorija:Futbolers Żvizzeri	Category:瑞士足球运动员
Kategorija:Futbolers Spanjoli	Category:西班牙足球運動員
Kategorija:Futbolers Ungeriżi	Category:匈牙利足球运动员
Kategorija:Futbolers Serbi	Category:塞爾維亞足球運動員
Kategorija:Futbolers Taljani	Category:意大利足球运动员
Kategorija:Futbolers Daniżi	Category:丹麦足球运动员
Kategorija:Futbolers Galliċi	Category:威爾斯足球運動員
Kategorija:Futbolers Nord-Irlandiżi	Category:北愛爾蘭足球運動員
Kategorija:Futbolers Irlandiżi	Category:愛爾蘭共和國足球運動員
Kategorija:Futbolers Kolombjani	Category:哥倫比亞足球運動員
Kategorija:Futbolers Kroati	Category:克罗地亚足球运动员
Kategorija:Futbolers Portugiżi	Category:葡萄牙足球运动员
Kategorija:Kantanti Norveġiżi	Category:挪威歌手
Kategorija:Kantanti Brażiljani	Category:巴西歌手
Kategorija:Kantanti Russi	Category:俄罗斯歌手
Kategorija:Kantanti Daniżi	Category:丹麥歌手
Kategorija:Denominazzjonijiet Kristjani	Category:基督教教會與教派
Kategorija:Kategoriji ta' abbozzi	Category:小作品类别
Kategorija:Abbozzi tat-trasport	Category:交通小作品
Kategorija:Abbozzi tal-militar	Category:軍事小作品
Kategorija:Abbozzi tal-matematika	Category:數學小作品
Kategorija:Abbozzi tal-bijoloġija	Category:生物學小作品
Kategorija:Abbozzi tal-ġeografija	Category:地理小作品
Kategorija:Abbozzi ta' ikel u xorb	Category:饮食小作品
Kategorija:Seklu 15	Category:15世纪
Kategorija:Mietu fis-seklu 16	Category:16世纪逝世
Kategorija:Mietu fis-seklu 17	Category:17世纪逝世
Kategorija:Mietu fis-seklu 18	Category:18世纪逝世
Kategorija:Mietu fis-seklu 19	Category:19世纪逝世
Kategorija:Mietu fis-seklu 20	Category:20世纪逝世
Kategorija:Mietu fis-seklu 21	Category:21世纪逝世
Kategorija:Futbol fi New Zealand	Category:紐西蘭足球
Kategorija:Futbol fil-Messiku	Category:墨西哥足球
Kategorija:Futbol fl-Iżvezja	Category:瑞典足球
Kategorija:Futbol fl-Ukrajna	Category:烏克蘭足球
Kategorija:Futbol fil-Kroazja	Category:克羅地亞足球
Kategorija:Futbol fi Franza	Category:法國足球
Kategorija:Ġeorġja	Category:喬治亞
Kategorija:Taljani skont ix-xogħol tagħhom	Category:各職業義大利人
Kategorija:Kantanti Amerikani	Category:美国歌手
Kategorija:Bijoloġi Brittaniċi	Category:英国生物学家
Kategorija:Probabbiltà u statistika	Category:概率与统计
Kategorija:Naturalisti Brittaniċi	Category:英國博物學家
Kategorija:Mużiċisti Żvizzeri	Category:瑞士音樂家
Kategorija:Mużiċisti Ażerbajġani	Category:阿塞拜疆音樂家
Kategorija:Mużiċisti Iżraeljani	Category:以色列音乐家
Kategorija:Ġeoloġi Brittaniċi	Category:英国地质学家
Kategorija:Futbolers Ganiżi	Category:加纳足球运动员
Kategorija:1727	Category:1727年
Kategorija:1744	Category:1744年
Kategorija:1808	Category:1808年
Kategorija:1824	Category:1824年
Kategorija:Mietu fl-1835	Category:1835年逝世
Kategorija:Mietu fl-1868	Category:1868年逝世
Kategorija:Mietu fl-1888	Category:1888年逝世
Kategorija:Mietu fl-1933	Category:1933年逝世
Kategorija:Mietu fl-1961	Category:1961年逝世
Kategorija:1968	Category:1968年
Kategorija:Futbol fir-Russja	Category:俄罗斯足球
Kategorija:Futbol fl-Ekwador	Category:厄瓜多爾足球
Kategorija:Futbol fl-Eġittu	Category:埃及足球
Mudell:Dati pajjiż Repubblika Ċentru-Afrikana	Template:Country data Central African Republic
Kategorija:Plejers ta' FC Spartak Moscow	Category:莫斯科斯巴達球員
Kategorija:Futbol fl-Andorra	Category:安道爾足球
Kategorija:Nies Maltin	Category:马耳他人
Kategorija:Matematiċi Brittaniċi	Category:英国数学家
Kategorija:Futbolers Gambjani	Category:冈比亚足球运动员
Kategorija:Futbolers Griegi	Category:希臘足球運動員
Kategorija:Futbolers Sud-Afrikani	Category:南非足球運動員
Kategorija:Futbolers Litwani	Category:立陶宛足球运动员
Kategorija:Futbolers Maċedoni	Category:馬其頓足球運動員
Kategorija:Futbolers Maltin	Category:马耳他足球运动员
Kategorija:Futbolers Senegaliżi	Category:塞内加尔足球运动员
Kategorija:Futbolers Iżlandiżi	Category:冰島足球運動員
Kategorija:Futbolers Iżraeljani	Category:以色列足球運動員
Kategorija:Futbolers Kamerunjani	Category:喀麥隆足球運動員
Kategorija:1817	Category:1817年
Kategorija:1898	Category:1898年
Kategorija:1998	Category:1998年
Mudell:Klassifika tal-futbol tmiem	Template:Fb cl footer
Kategorija:Libanu	Category:黎巴嫩
Kategorija:Mietu fis-seklu 15	Category:15世纪逝世
Kategorija:Kantanti Ġermaniżi	Category:德國歌手
Kategorija:Kantanti Belġjani	Category:比利時歌手
Kategorija:Kompożituri Irlandiżi	Category:爱尔兰作曲家
Kategorija:Futbolers Messikani	Category:墨西哥足球運動員
Kategorija:2003	Category:2003年
Kategorija:Mietu fis-seklu 14	Category:14世纪逝世
Kategorija:Futbol fid-Danimarka	Category:丹麥足球
Kategorija:Xjenzati Brittaniċi	Category:英國科學家
Kategorija:Mudelli tal-klabbs tal-futbol Taljani	Category:意大利足球俱乐部名单模板
Kategorija:Mudelli ta' tħassir	Category:刪除模板
Kategorija:1971	Category:1971年
Kategorija:Mietu fis-seklu 13	Category:13世纪逝世
Kategorija:Mudelli kkumplikati	Category:精密模板
Mudell:Isem tal-lingwa	Template:ISO 639 name
Kategorija:Abbozzi tal-politika	Category:政治小作品
Kategorija:Abbozzi tal-astronomija	Category:天文小作品
Kategorija:Abbozzi tal-istorja	Category:歷史小作品
Kategorija:Abbozzi tal-arti	Category:艺术小作品
Kategorija:Abbozzi tar-reliġjon	Category:宗教小作品
Mudell:Utent de-4	Template:User de-4
Kategorija:Abbozzi tat-teknoloġija	Category:科学技术小作品
Kategorija:Abbozzi tal-ekonomija	Category:经济学小作品
Kategorija:Futbol Asjatiku	Category:亞洲足球
Kategorija:Futbol fl-Afrika	Category:非洲足球
Kategorija:Futbol fl-Amerika t'Isfel	Category:南美洲足球
Kategorija:Futbol fl-Ewropa	Category:歐洲足球
Kategorija:Futbol fl-Oċeanja	Category:大洋洲足球
Kategorija:Futbol skont il-kontinent	Category:各大洲足球
Kategorija:Plejers ta' PSV Eindhoven	Category:PSV燕豪芬球員
Kategorija:Plejers ta' Aston Villa FC	Category:阿士東維拉球員
Kategorija:Plejers ta' CA Osasuna	Category:奧沙辛拿球員
Kategorija:Plejers ta' AFC Ajax	Category:阿積士球員
Kategorija:Plejers ta' MSV Duisburg	Category:杜伊斯堡球員
Kategorija:Plejers ta' Empoli FC	Category:安玻里球員
Kategorija:Plejers ta' Eintracht Braunschweig	Category:布伦瑞克球员
Kategorija:Plejers tal-Fußball-Bundesliga	Category:德甲球員
Kategorija:Plejers ta' La Liga	Category:西甲球員
Kategorija:Plejers tal-Premier League	Category:英超球員
Kategorija:Plejers tas-Serie A	Category:意甲球員
Kategorija:Plejers tal-Primeira Liga	Category:葡超球員
Kategorija:Plejers tal-Ewwel Diviżjoni Belġjana	Category:比甲球員
Kategorija:Futbolers fil-Bulgarija skont il-klabb	Category:效力保加利亞球會的球員
Kategorija:Plejers tal-Ligue 1	Category:法甲球員
Kategorija:Plejers ta' Tippeligaen	Category:挪超球員
Kategorija:Plejers tal-Eredivisie	Category:荷甲球員
Kategorija:Plejers ta' Red Star Belgrade	Category:貝爾格萊德紅星球員
Kategorija:Plejers ta' FC Basel	Category:巴素利球員
Kategorija:Plejers ta' Bayer 04 Leverkusen	Category:利華古遜球員
Kategorija:Plejers ta' Birmingham City FC	Category:伯明翰城球員
Kategorija:Plejers ta' Blackburn Rovers FC	Category:布力般流浪球員
Kategorija:Plejers ta' VfL Bochum	Category:波琴球員
Kategorija:Plejers ta' Portsmouth FC	Category:樸茨茅夫球員
Kategorija:Plejers ta' Borussia Dortmund	Category:多蒙特球員
Kategorija:Plejers ta' Bolton Wanderers FC	Category:保頓球員
Kategorija:Plejers ta' Piacenza Calcio	Category:皮亞琴察球員
Kategorija:Plejers ta' Charlton Athletic FC	Category:查爾頓球員
Kategorija:Plejers ta' Torino FC	Category:拖連奴球員
Kategorija:Plejers ta' Genoa CFC	Category:熱拿亞球員
Kategorija:Plejers tas-Serie B	Category:意乙球员
Kategorija:Plejers ta' FC Dynamo Moscow	Category:莫斯科戴拿模球員
Kategorija:Plejers ta' Stade de Reims	Category:蘭斯球員
Kategorija:Plejers ta' Racing de Santander	Category:桑坦德球員
Kategorija:Plejers ta' Real Valladolid	Category:華拉度列球員
Kategorija:Plejers ta' R. Charleroi SC	Category:查內爾球員
Kategorija:Plejers ta' Sporting de Gijón	Category:希杭球員
Kategorija:Plejers ta' Real Sociedad	Category:皇家蘇斯達球員
Kategorija:Plejers ta' RCD Mallorca	Category:馬略卡球員
Kategorija:Plejers ta' Recreativo de Huelva	Category:維爾瓦球員
Kategorija:Plejers ta' FC Zürich	Category:蘇黎世球員
Kategorija:Plejers ta' UC Sampdoria	Category:森多利亞球員
Kategorija:Plejers ta' Santos Futebol Clube	Category:山度士球員
Kategorija:Plejers ta' São Paulo Futebol Clube	Category:聖保羅球員
Kategorija:Plejers ta' Sporting Clube de Portugal	Category:士砵亭球員
Kategorija:Plejers ta' Stoke City FC	Category:史篤城球員
Kategorija:Plejers ta' Sunderland AFC	Category:新特蘭球員
Kategorija:Plejers ta' VfB Stuttgart	Category:史特加球員
Kategorija:Plejers ta' Sheffield Wednesday FC	Category:錫周三球員
Kategorija:Plejers ta' Sheffield United FC	Category:錫菲聯球員
Kategorija:Plejers ta' Grêmio Foot-Ball Porto Alegrense	Category:甘美奧球員
Kategorija:Plejers ta' KAA Gent	Category:根特球員
Mudell:Dati pajjiż Wales	Template:Country data Wales
Kategorija:Plejers ta' Fluminense Football Club	Category:富明尼斯球員
Kategorija:Plejers ta' Fulham FC	Category:富咸球員
Kategorija:Plejers ta' FC Carl Zeiss Jena	Category:卡爾斯耶拿球員
Kategorija:Plejers ta' Cagliari Calcio	Category:卡利亞里球員
Kategorija:Plejers ta' AS Cannes	Category:康城球員
Kategorija:Plejers ta' 1. FC Kaiserslautern	Category:凱沙羅頓球員
Kategorija:Futbolers fi Spanja skont il-klabb	Category:效力西班牙球會的球員
Kategorija:Futbolers fl-Iskozja skont il-klabb	Category:效力蘇格蘭球會的球員
Kategorija:Futbolers fil-Portugall skont il-klabb	Category:效力葡萄牙球會的球員
Kategorija:Futbolers fl-Ungerija skont il-klabb	Category:效力匈牙利球會的球員
Kategorija:Futbolers fir-Russja skont il-klabb	Category:效力俄羅斯球會的球員
Kategorija:Futbolers fir-Rumanija skont il-klabb	Category:效力罗马尼亚足球俱乐部的球员
Kategorija:Plejers ta' Cruzeiro Esporte Clube	Category:高士路球員
Kategorija:Plejers ta' Queens Park Rangers FC	Category:昆士柏流浪球員
Kategorija:Imwiet skont is-sena	Category:逝世
Mudell:Dati pajjiż Papwa Ginea Ġdida	Template:Country data Papua New Guinea
Kategorija:Plejers ta' US Lecce	Category:萊切球員
Kategorija:San Marino	Category:聖馬力諾
Kategorija:Liechtenstein	Category:列支敦斯登
Kategorija:Andorra	Category:安道爾
Kategorija:Serbja	Category:塞尔维亚
Kategorija:Pajjiżi skont il-kontinent	Category:各大洲國家
Kategorija:Albanija	Category:阿爾巴尼亞
Kategorija:Pajjiżi tal-Karibew	Category:加勒比海國家
Kategorija:Pajjiżi tal-Oċeanja	Category:大洋洲国家
Kategorija:Pajjiżi tal-Amerika ta' Fuq	Category:北美洲國家
Kategorija:Klabbs tal-futbol Litwani	Category:立陶宛足球俱乐部
Kategorija:Plejers ta' Modena FC	Category:摩德納球員
Kategorija:Plejers ta' AC Monza Brianza 1912	Category:蒙扎球員
Kategorija:Plejers ta' SSC Napoli	Category:拿坡里球員
Kategorija:Plejers ta' Calcio Padova	Category:帕多瓦球員
Kategorija:Plejers ta' Perugia Calcio	Category:佩魯賈球員
Kategorija:Plejers ta' Burnley FC	Category:般尼球員
Kategorija:Plejers ta' Getafe CF	Category:基達菲球員
Kategorija:Plejers ta' Swansea City AFC	Category:史雲斯球員
Kategorija:Plejers ta' Villarreal CF	Category:維拉利爾球員
Kategorija:Plejers ta' Málaga CF	Category:馬拉加球員
Kategorija:Plejers ta' Watford FC	Category:屈福特球員
Kategorija:Plejers ta' Novara Calcio	Category:诺瓦拉球员
Kategorija:Plejers ta' Newcastle United FC	Category:紐卡素球員
Kategorija:Plejers ta' Hannover 96	Category:漢諾威球員
Kategorija:Plejers ta' Huddersfield Town FC	Category:哈德斯菲爾德球員
Kategorija:Plejers ta' Hertha BSC	Category:哈化柏林球員
Kategorija:Plejers ta' Hellas Verona FC	Category:維羅納球員
Kategorija:Plejers ta' Wolverhampton Wanderers FC	Category:狼隊球員
Kategorija:Plejers ta' Wigan Athletic FC	Category:韋根球員
Kategorija:Plejers ta' West Bromwich Albion FC	Category:西布朗球員
Kategorija:Plejers tas-Süper Lig	Category:土超球員
Kategorija:Kowċis tas-Serie A	Category:意甲主教練
Kategorija:Rebbieħa tal-Festival tal-Eurovision	Category:歐洲歌唱大賽冠軍
Kategorija:Referis tal-futbol skond in-nazzjonalita	Category:各國足球裁判
Kategorija:Referis tal-futbol Ingliżi	Category:英格蘭足球裁判
Kategorija:Referis tal-futbol Taljani	Category:意大利足球裁判
Kategorija:Plejers ta' FC Barcelona	Category:巴塞罗那球员
Kategorija:Plejers ta' Valencia CF	Category:華倫西亞球員
Kategorija:Plejers ta' Liverpool FC	Category:利物浦球員
Kategorija:Plejers ta' FC Bayern Munich	Category:拜仁慕尼黑球員
Kategorija:Plejers ta' Manchester City FC	Category:曼城球員
Kategorija:Plejers ta' Atlético Madrid	Category:馬德里體育會球員
Kategorija:Plejers ta' Arsenal FC	Category:阿仙奴球員
Kategorija:Plejers ta' FC Porto	Category:波圖球員
Kategorija:Plejers ta' AS Roma	Category:羅馬球員
Kategorija:Kampjonati tal-futbol nazzjonali	Category:國家頂級足球聯賽
Kategorija:Timijiet nazzjonali tal-futbol	Category:国家足球队
Kategorija:Immaġini b'xejn	Category:自由使用图像
Kategorija:Rivisti tal-logħob	Category:遊戲雜誌
Kategorija:Reġjuni tal-Ewropa	Category:歐洲地區
Kategorija:Oċeani	Category:远洋
Kategorija:Antropoloġija	Category:人类学
Kategorija:Kowċis tal-Primeira Liga	Category:葡超主教練
Kategorija:Pajjiżi stabbiliti fl-2006	Category:2006年建立的國家或政權
Kategorija:Pajjiżi stabbiliti fl-2010	Category:2010年建立的國家與領土
Kategorija:Pajjiżi stabbiliti fl-2011	Category:2011年建立的國家與領土
Kategorija:Bliet tal-Veneżwela	Category:委内瑞拉城市
Mudell:Tim ta' Inter Milan	Template:國際米蘭球員名單
Kategorija:Kowċis fil-Belġju skont il-klabb	Category:比利時球會主教練
Kategorija:Repubbliki	Category:共和国
Kategorija:Chelsea FC	Category:切尔西足球俱乐部
Kategorija:Arsenal FC	Category:阿森纳足球俱乐部
Kategorija:Liverpool FC	Category:利物浦足球俱乐部
Kategorija:Manchester United FC	Category:曼聯足球俱樂部
Kategorija:AC Milan	Category:AC米蘭
Kategorija:Blackburn Rovers FC	Category:布莱克本足球俱乐部
Kategorija:Klabbs tal-futbol Olandiżi	Category:荷蘭足球俱樂部
Kategorija:Tupaja	Category:樹鼩目
Kategorija:Lagomorpha	Category:兔形目
Kategorija:Proboscidea	Category:長鼻目
Kategorija:Hyracoidea	Category:蹄兔目
Kategorija:Kontestanti fil-Festival tal-Eurovision	Category:歐洲歌唱大賽參賽者
Kategorija:Pajjiżi tal-Amerika t'Isfel	Category:南美洲國家
Kategorija:Abbozzi tal-isport	Category:體育小作品
Kategorija:Timijiet nazzjonali tal-futbol Ażjatiċi	Category:亞洲足球代表隊
Kategorija:Timijiet nazzjonali tal-futbol Afrikani	Category:非洲足球代表隊
Kategorija:Timijiet nazzjonali li m'għadhomx jeżistu	Category:过去的国家足球队
Kategorija:Teoristi	Category:理论者
Mudell:Kaxxa tat-tmiem	Template:Rail end
Kategorija:Presidenti ta' Malta	Category:马耳他总统
Mudell:Utent id-4	Template:User id-4
Kategorija:Klabbs tal-futbol tal-Andorra	Category:安道爾足球會
Kategorija:Analisi matematika	Category:数学分析
Kategorija:Sirenia	Category:海牛目
Kategorija:Mitoloġija Griega	Category:希腊神话
Kategorija:Bliet kapitali	Category:首都
Kategorija:Avvenimenti	Category:事件
Kategorija:HIV/AIDS	Category:HIV/AIDS
Kategorija:Tazza Ażjatika tal-Futbol	Category:亞洲盃足球賽
Kategorija:Filatelija	Category:集邮
Kategorija:Arkeoloġija	Category:考古学
Kategorija:Astroloġija	Category:占星學
Kategorija:Logħob Olimpiku tas-sajf 2008	Category:2008年夏季奧林匹克運動會
Kategorija:Ho Chi Minh (belt)	Category:胡志明市
Kategorija:Elettriċità	Category:電學
Kategorija:Posta	Category:邮政
Kategorija:Utenti pl	Category:Pl 使用者
Kategorija:Trasport	Category:交通
Kategorija:Ir-Rivoluzzjoni Franċiża	Category:法国大革命
Kategorija:Żfin	Category:舞蹈
Kategorija:Sports tat-timijiet	Category:團隊運動
Kategorija:Teorija tal-grafi	Category:图论
Kategorija:Teorija tan-numri	Category:数论
Kategorija:Kantanti	Category:歌手
Kategorija:Futbolers	Category:足球运动员
Kategorija:Matematiċi	Category:数学家
Kategorija:Futbolers fl-Italja skont il-klabb	Category:效力意大利球會的球員
Kategorija:Futbolers fl-Olanda skont il-klabb	Category:效力荷蘭球會的球員
Kategorija:Futbolers fl-Ingilterra skont il-klabb	Category:效力英格蘭球會的球員
Kategorija:Futbolers skont il-klabb	Category:足球運動員 (按球會)
Mudell:Bandierapajjiż	Template:Flagcountry
Kategorija:Presidenti tal-Italja	Category:義大利總統
Kategorija:Kompetizzjonijiet tal-futbol fil-Ġermanja	Category:德國足球賽事
Kategorija:Sportivi	Category:运动员
Kategorija:Dermoptera	Category:皮翼目
Kategorija:Skultura	Category:雕塑
Kategorija:Montenegro	Category:黑山
Kategorija:Plejers ta' Everton FC	Category:愛華頓球員
Kategorija:Plejers ta' West Ham United FC	Category:韋斯咸球員
Kategorija:Plejers ta' Manchester United FC	Category:曼聯球員
Kategorija:Kampjonati Ewropej tal-Futbol 2008	Category:2008年歐洲足球錦標賽
Mudell:Hu	Template:Hu icon
Kategorija:Ewropa tat-Tramuntana	Category:北欧
Kategorija:Pajjiżi stabbiliti fl-1917	Category:1917年建立的國家或政權
Kategorija:Pajjiżi stabbiliti fl-1990	Category:1990年建立的行政區劃
Mudell:Utent ga-1	Template:User ga-1
Kategorija:Peramelemorphia	Category:袋狸目
Kategorija:Kultura tal-Veneżwela	Category:委內瑞拉文化
Kategorija:Bliet ta' Malta	Category:马耳他城市
Kategorija:Bliet tal-Vjetnam	Category:越南城市
Kategorija:Bliet kapitali fl-Ewropa	Category:歐洲首都
Kategorija:Partiti politiċi ta' Malta	Category:馬爾他政黨
Kategorija:Plejers ta' Djurgårdens IF Fotboll	Category:佐加頓斯球員
Mudell:Dati pajjiż Renju tal-Bulgarija	Template:Country data Kingdom of Bulgaria
Kategorija:Logħob tal-ballun	Category:球類運動
Kategorija:Ewropa tal-Punent	Category:西欧
Kategorija:Ewropa tan-Nofsinhar	Category:南欧
Kategorija:Storja tal-matematika	Category:數學史
Kategorija:Mudelli tal-klabbs tal-futbol Ingliżi	Category:英格兰足球俱乐部名单模板
Kategorija:Gwida essenzjali tal-Wikipedija	Category:维基百科使用指南
Mudell:Żoni tal-ħin	Template:Timezones
Kategorija:Plejers ta' Lille OSC	Category:里尔球员
Kategorija:Abbozzi tal-antropoloġija	Category:人类学小作品
Kategorija:Abbozzi tal-lingwistika	Category:語言學小作品
Kategorija:Plejers ta' Millwall FC	Category:米禾爾球員
Mudell:Fb-lemin	Template:Fb-rt
Kategorija:Etoloġi	Category:動物行為學家
Kategorija:Kowċis ta' Juventus FC	Category:祖雲達斯主教練
Kategorija:Kowċis ta' FC Barcelona	Category:巴塞隆拿主教練
Kategorija:Kowċis ta' Real Madrid CF	Category:皇家馬德里主教練
Kategorija:Kowċis ta' Borussia Mönchengladbach	Category:慕遜加柏主教練
Kategorija:Kowċis ta' Borussia Dortmund	Category:多蒙特主教練
Kategorija:Kowċis ta' FC Bayern Munich	Category:拜仁慕尼黑主教練
Kategorija:Klabbs tal-futbol Belġjani	Category:比利时足球俱乐部
Kategorija:L-Ewwel Diviżjoni Belġjana	Category:比利時足球甲級聯賽
Kategorija:Saħħa	Category:健康
Kategorija:Futbolers fil-Ġermanja skont il-klabb	Category:效力德國球會的球員
Mudell:Dati pajjiż Spanja	Template:Country data Spain
Mudell:PD-qadim	Template:PD-old
Kategorija:Grawnds tal-futbol skont il-pajjiż	Category:各國足球場
Mudell:Dati pajjiż Kanada	Template:Country data Canada
Mudell:Klassifika tal-futbol bidu	Template:Fb cl header
Kategorija:Klabbs tal-futbol Russi	Category:俄罗斯足球俱乐部
Mudell:Bandiera	Template:Flag
Mudell:Dati pajjiż Angwilla	Template:Country data Anguilla
Mudell:Dati pajjiż Barbados	Template:Country data Barbados
Mudell:Dati pajjiż Bermuda	Template:Country data Bermuda
Mudell:Dati pajjiż Bonaire	Template:Country data Bonaire
Mudell:Dati pajjiż Gżejjer Verġni Brittaniċi	Template:Country data British Virgin Islands
Mudell:Dati pajjiż Gżejjer Kokos	Template:Country data Cocos (Keeling) Islands
Mudell:Dati pajjiż Komunità tal-Istati Indipendenti	Template:Country data Commonwealth of Independent States
Mudell:Dati pajjiż Reġjun Fjamming	Template:Country data Flemish Region
Mudell:Dati pajjiż Renju tal-Jugożlavja	Template:Country data Kingdom of Yugoslavia
Mudell:Dati pajjiż Martinika	Template:Country data Martinique
Mudell:Dati pajjiż Antilli Olandiżi	Template:Country data Netherlands Antilles
Mudell:Dati pajjiż Singapor	Template:Country data Singapore
Kategorija:Mudelli tat-timijiet tat-Tazza tal-Konfederazzjonijiet 2009	Category:2009年聯合會盃足球賽參賽名單模板
Kategorija:Mudelli tal-klabbs tal-futbol Spanjoli	Category:西班牙足球俱乐部名单模板
Mudell:Utent pl-4	Template:User pl-4
Kategorija:Abbozzi tax-xjenza	Category:科學小作品
Kategorija:Plejers ta' US Avellino	Category:阿韋利諾球員
Kategorija:Plejers ta' Albacete Balompié	Category:阿爾巴塞特球員
Kategorija:Plejers ta' Royal Antwerp FC	Category:安特卫普球员
Kategorija:Plejers ta' FC Aarau	Category:阿勞球員
Kategorija:Plejers ta' Brighton & Hove Albion FC	Category:白禮頓球員
Kategorija:Plejers ta' Bristol City FC	Category:布里斯托城球員
Kategorija:Plejers ta' RKC Waalwijk	Category:華域克球員
Kategorija:Plejers ta' Valletta FC	Category:瓦萊塔球員
Kategorija:Plejers ta' Wellington Phoenix FC	Category:威靈頓鳳凰球員
Kategorija:Plejers ta' Chivas de Guadalajara	Category:瓜達拉哈拉球員
Kategorija:Plejers ta' KRC Genk	Category:KRC亨克球員
Kategorija:Plejers ta' Beerschot AC	Category:比斯查球員
Kategorija:Plejers ta' SV Zulte Waregem	Category:祖爾特瓦雷根球員
Kategorija:Plejers ta' FC Crotone	Category:克罗托内球员
Kategorija:Plejers ta' Lillestrøm SK	Category:利尼史特朗球員
Kategorija:Plejers ta' Luton Town FC	Category:盧頓球員
Kategorija:Plejers ta' Lierse SK	Category:利爾斯球員
Kategorija:Plejers ta' FC Lucerne	Category:盧塞恩球員
Kategorija:Plejers ta' KV Mechelen	Category:梅赫倫球員
Kategorija:Plejers ta' CD Nacional	Category:国民体育会球员
Kategorija:Plejers ta' AC Omonia	Category:奧摩尼亞球員
Kategorija:Plejers ta' SK Rapid Wien	Category:維也納迅速球員
Kategorija:Plejers ta' Rimini Calcio FC	Category:里米尼球員
Kategorija:Plejers ta' FC St. Gallen	Category:聖加侖球員
Kategorija:Plejers ta' FK Sarajevo	Category:薩拉熱窩球員
Kategorija:Plejers ta' Servette FC	Category:塞維特球員
Kategorija:Plejers ta' Cercle Brugge KSV	Category:色格拉布魯日球員
Kategorija:Plejers ta' Standard Liège	Category:標準列治球員
Kategorija:Plejers ta' FC Sion	Category:錫永球員
Kategorija:Plejers ta' KF Tirana	Category:地拉那球員
Kategorija:Plejers ta' Ferencváros TC	Category:費倫茨瓦羅斯球員
Kategorija:Plejers ta' Hibernian FC	Category:喜百年球員
Kategorija:Plejers ta' Hull City AFC	Category:侯城球員
Kategorija:Plejers ta' Chester City FC	Category:車士打球員
Kategorija:Plejers ta' Shamrock Rovers FC	Category:沙洛克流浪球員
Kategorija:Plejers ta' BSC Young Boys	Category:年輕人球員
Kategorija:Plejers ta' PFC CSKA Sofia	Category:索菲亞中央陸軍球員
Portal:Matematika	Portal:数学
Kategorija:Mużiċisti Litwani	Category:立陶宛音乐家
Kategorija:Kompożituri Iżlandiżi	Category:冰岛作曲家
Timijiet parteċipanti fit-Tazza tad-Dinja tal-Futbol 2006	2006年世界杯足球赛参赛名单
Kategorija:Lingwi Internazzjonali Awżiljari	Category:国际辅助语言
Kategorija:Template PD	Category:公有領域版權模板
Kategorija:William Shakespeare	Category:威廉·莎士比亚
Kategorija:Wolverhampton Wanderers FC	Category:伍尔弗汉普顿流浪足球俱乐部
Kategorija:Galatasaray SK	Category:加拉塔薩雷體育俱樂部
Kategorija:Plejers ta' Galatasaray SK	Category:加拉塔沙雷球員
Kategorija:Mudelli tal-mużika	Category:音樂模板
Kategorija:Mudelli ta' protezzjoni	Category:保護模板
Mudell:Infobox Kulur	Template:Infobox color
Kategorija:Kompożituri	Category:作曲家
Kategorija:Kowċis ta' CD Tenerife	Category:特內里費主教練
Kategorija:Macroscelididae	Category:象鼩
Kategorija:Futbolers f'Ċipru skont il-klabb	Category:效力塞浦路斯球會的球員
Kategorija:Pajjiżi Amerikani	Category:美洲国家
Mudell:Kampjonati tal-UEFA	Template:歐洲頂級足球聯賽
Mudell:Kimika	Template:化学分支
Mudell:Skwadra Ġermaniża Kampjonati Ewropej tal-Futbol 2012	Template:2012年欧洲足球锦标赛德国参赛名单
Mudell:Skwadra Ġermaniża Tazza tad-Dinja tal-Futbol 2006	Template:2006年世界杯足球赛德国参赛名单
Mudell:FIFA Puskás Award	Template:国际足联普斯卡什奖得主
Mudell:Plejer tas-Sena tal-FIFA	Template:國際足協世界足球先生
Kategorija:Mudelli semi-protetti	Category:被半保護的模板
Mudell:Utent scn-3	Template:User scn-3
Mudell:Utent scn-2	Template:User scn-2
Mudell:Utent hi-2	Template:User hi-2
Kategorija:Artikli li jeħtieġu aġġornament	Category:待更新条目
Mudell:Utent ga	Template:User ga
Mudell:Suboff	Template:Suboff
Mudell:Sent off	Template:Sent off
Mudell:Oc	Template:Oc icon
Mudell:Mt	Template:Mt icon
Mudell:MLT	Template:MLT
Kategorija:Plejers ta' FC Dynamo Kyiv	Category:基辅迪纳摩球员
Mudell:Dati pajjiż Prussja	Template:Country data Prussia
Mudell:Kontribuzzjonijiet utent	Template:User contrib
Kategorija:Tazza tad-Dinja tal-Futbol 2006	Category:2006年世界盃足球賽
Kategorija:Kwalifikazzjoni għat-Tazza tad-Dinja tal-Futbol 2010	Category:2010年世界盃外圍賽
Kategorija:Grawnds tal-futbol fil-Ġermanja	Category:德國足球場
Kategorija:Plejers ta' AC ChievoVerona	Category:基爾禾球員
